conglome,vivienda,hogar,age,fac500a,d544t,educ,male,raza,exper,pea,ing_lab,ing_total,ln_ing,ln_ing_lab
007308,074,11,35,132.18707,1245.0,5,1,Mestizo,11.0,PEA Ocupada,2549.5833,2549.5833,7.843685,7.843685
007308,090,11,54,121.897484,1245.0,1,1,Mestizo,37.0,PEA Ocupada,875.8333,875.8333,6.7751756,6.7751756
007308,090,11,55,106.90118,1245.0,1,0,Mestizo,38.0,PEA Ocupada,175.08333,175.08333,5.165262,5.165262
007308,090,11,32,132.18707,1245.0,4,1,Mestizo,10.0,PEA Ocupada,1849.8334,1849.8334,7.522851,7.522851
007308,090,11,31,129.00684,1245.0,4,0,Mestizo,9.0,PEA Ocupada,1254.4166,1254.4166,7.134426,7.134426
007309,004,12,66,164.29475,1245.0,1,0,Mestizo,50.0,PEA Ocupada,125.666664,125.666664,4.833633,4.833633
007309,004,12,43,256.72443,1245.0,1,1,Mestizo,26.0,PEA Ocupada,650.8333,650.8333,6.4782534,6.4782534
007309,004,12,38,256.72443,1245.0,1,1,Mestizo,21.0,PEA Ocupada,701.4167,701.4167,6.553102,6.553102
007309,004,22,27,250.548,1245.0,3,0,Mestizo,7.0,PEA Ocupada,542.25,542.25,6.2957273,6.2957273
007309,004,22,28,256.72443,5484.0,3,1,Mestizo,8.0,PEA Ocupada,2024.5833,2481.5833,7.816652,7.613119
007309,040,11,60,207.61595,1245.0,1,0,Mestizo,47.0,PEA Ocupada,1648.5833,1648.5833,7.4076715,7.4076715
007309,040,11,64,236.74072,1245.0,1,1,Otros,47.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007309,040,11,31,250.548,1245.0,4,0,Mestizo,9.0,PEA Ocupada,1894.8334,1894.8334,7.546886,7.546886
007309,060,11,53,236.74072,1245.0,2,1,Mestizo,42.0,PEA Ocupada,558.1667,558.1667,6.3246574,6.3246574
007309,060,11,48,207.61595,1245.0,2,0,Mestizo,36.0,PEA Ocupada,751.5833,751.5833,6.622182,6.622182
007309,060,11,26,250.548,246.0,1,0,Mestizo,9.0,PEA Ocupada,1703.25,1723.75,7.4522576,7.4402933
007309,060,11,25,250.548,1245.0,4,0,Mestizo,3.0,PEA Ocupada,150.33333,150.33333,5.012855,5.012855
007309,060,11,23,295.82025,1245.0,4,0,Mestizo,3.0,PEA Ocupada,150.33333,150.33333,5.012855,5.012855
007309,060,11,22,295.82025,1245.0,1,0,Mestizo,5.0,PEA Ocupada,325.41666,325.41666,5.785106,5.785106
007309,152,11,73,165.69847,1245.0,1,1,Otros,56.0,PEA Ocupada,237.5,237.5,5.4701676,5.4701676
007309,152,11,35,256.72443,1245.0,1,1,Mestizo,18.0,PEA Ocupada,932.1667,932.1667,6.8375115,6.8375115
007309,152,11,31,250.548,1245.0,1,0,Mestizo,14.0,PEA Ocupada,123.25,123.25,4.8142147,4.8142147
007310,025,11,57,245.56277,624.0,3,1,Mestizo,37.0,PEA Ocupada,983.3334,1035.3334,6.9424787,6.8909483
007310,025,11,23,253.65771,1245.0,1,1,Otros,6.0,PEA Ocupada,582.8333,582.8333,6.3679013,6.3679013
007310,038,11,54,215.35266,1040.0,4,0,Mestizo,33.0,PEA Ocupada,1761.8334,1848.5,7.52213,7.47411
007310,051,11,23,253.65771,1245.0,4,1,Mestizo,1.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007310,051,11,19,306.84387,1245.0,4,0,Otros,0.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007310,064,11,44,259.88458,4162.0,3,0,Mestizo,22.0,PEA Ocupada,2048.6667,2395.5,7.7813473,7.6249447
007310,077,11,38,266.29117,832.0,4,1,Mestizo,16.0,PEA Ocupada,2458.3333,2527.6665,7.835052,7.807239
007310,077,11,36,259.88458,2913.0,3,0,Mestizo,16.0,PEA Ocupada,1536.5,1779.25,7.4839473,7.337262
007310,091,11,53,245.56277,1245.0,4,1,Otros,31.0,PEA Ocupada,1116.5,1116.5,7.017954,7.017954
007310,104,11,26,259.88458,1245.0,4,0,Mestizo,4.0,PEA Ocupada,2560.8333,2560.8333,7.848088,7.848088
007310,117,11,47,215.35266,1245.0,1,0,Mestizo,30.0,PEA Ocupada,326.7708,326.7708,5.789259,5.789259
007311,016,11,45,10.551572,1245.0,4,0,Mestizo,26.0,PEA Ocupada,973.0833,973.0833,6.88047,6.88047
007311,033,11,53,12.031768,1040.0,4,1,Blanco,31.0,PEA Ocupada,2048.6667,2135.3335,7.666378,7.6249447
007311,050,11,33,12.733489,9051.0,4,0,Otros,15.0,PEA Ocupada,1656.25,2410.5,7.7875896,7.412311
007311,103,11,52,12.031768,1245.0,4,1,Mestizo,31.0,PEA Ocupada,1970.8334,1970.8334,7.5862117,7.5862117
007311,123,11,84,8.421219,1245.0,1,1,Mestizo,67.0,PEA Ocupada,604.3333,604.3333,6.4041257,6.4041257
007311,123,11,54,12.031768,1245.0,3,1,Mestizo,34.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007311,123,11,42,12.733489,1245.0,4,0,Mestizo,20.0,PEA Ocupada,1122.9167,1122.9167,7.023685,7.023685
007311,123,11,52,10.551572,1245.0,1,0,Mestizo,35.0,PEA Ocupada,561.3333,561.3333,6.3303146,6.3303146
007311,123,11,21,12.428392,1245.0,3,1,Mestizo,2.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007311,123,11,48,10.551572,1245.0,1,0,Mestizo,31.0,PEA Ocupada,221.25,221.25,5.3992934,5.3992934
007311,123,11,45,12.031768,260.0,1,1,Mestizo,28.0,PEA Ocupada,1324.8334,1346.5,7.205264,7.189042
007311,123,11,15,15.03434,1245.0,1,0,Mestizo,0.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007312,001,11,51,101.37946,1245.0,3,0,Mestizo,31.0,PEA Ocupada,926.4166,926.4166,6.831324,6.831324
007312,015,11,50,115.60117,1245.0,1,1,Mestizo,33.0,PEA Ocupada,914.25,914.25,6.8181043,6.8181043
007312,044,11,33,125.359276,1245.0,4,1,Mestizo,14.0,PEA Ocupada,2355.5,2355.5,7.7645082,7.7645082
007312,044,11,36,122.34331,4550.0,1,0,Blanco,19.0,PEA Ocupada,1218.9166,1598.0833,7.37656,7.1057177
007312,044,11,28,125.359276,414.0,1,1,Mestizo,11.0,PEA Ocupada,863.4167,897.9167,6.8000774,6.7608976
007312,044,11,22,144.44987,1245.0,3,0,Mestizo,2.0,PEA Ocupada,341.25,341.25,5.8326154,5.8326154
007312,086,11,66,80.2256,1245.0,1,0,Mestizo,51.0,PEA Ocupada,175.75,175.75,5.1690626,5.1690626
007312,086,11,30,122.34331,1245.0,1,0,Mestizo,13.0,PEA Ocupada,246.83333,246.83333,5.5087132,5.5087132
007312,129,11,24,144.44987,1245.0,3,0,Mestizo,2.0,PEA Ocupada,776.9167,776.9167,6.655333,6.655333
007312,129,11,56,101.37946,1245.0,3,0,Mestizo,38.0,PEA Ocupada,1484.0,1484.0,7.3024964,7.3024964
007313,053,11,33,13.04739,2081.0,3,1,Otros,13.0,PEA Ocupada,1024.3334,1197.75,7.0882,6.9317975
007313,053,11,26,12.733489,4370.0,4,0,Mestizo,8.0,PEA Ocupada,1229.1666,1593.3333,7.3735833,7.114092
007313,076,11,60,10.551572,1040.0,3,0,Mestizo,38.0,PEA Ocupada,1536.5,1623.1666,7.392134,7.337262
007313,076,11,29,12.733489,1040.0,4,0,Mestizo,7.0,PEA Ocupada,1536.5,1623.1666,7.392134,7.337262
007314,018,23,56,329.89084,1245.0,1,1,Mestizo,39.0,PEA Ocupada,199.33333,199.33333,5.2949786,5.2949786
007314,018,23,44,349.13086,1245.0,1,0,Mestizo,27.0,PEA Ocupada,399.75,399.75,5.9908395,5.9908395
007314,018,33,46,289.30637,1245.0,1,0,Blanco,29.0,PEA Ocupada,659.9167,659.9167,6.4921136,6.4921136
007314,018,33,39,357.7375,1245.0,2,1,Mestizo,30.0,PEA Ocupada,1281.0834,1281.0834,7.1554613,7.1554613
007314,028,11,41,357.7375,1030.0,3,1,Mestizo,20.0,PEA Ocupada,1595.0,1680.8334,7.427045,7.374629
007314,048,11,52,329.89084,1245.0,3,1,Otros,32.0,PEA Ocupada,398.75,398.75,5.9883347,5.9883347
007314,048,11,46,329.89084,206.0,1,1,Mestizo,29.0,PEA Ocupada,901.9167,919.0834,6.8233767,6.804522
007314,068,11,77,230.89568,1245.0,4,1,Mestizo,53.0,PEA Ocupada,1856.1666,1856.1666,7.5262685,7.5262685
007314,088,11,57,289.30637,1245.0,1,0,Mestizo,40.0,PEA Ocupada,163.5,163.5,5.096813,5.096813
007315,008,11,61,190.42503,1245.0,1,1,Otros,44.0,PEA Ocupada,187.91667,187.91667,5.2359986,5.2359986
007315,021,13,64,190.42503,1245.0,1,1,Mestizo,47.0,PEA Ocupada,959.9167,959.9167,6.8668466,6.8668466
007315,021,13,28,201.53107,7032.0,4,0,Mestizo,6.0,PEA Ocupada,1731.9166,2317.9165,7.748424,7.456984
007315,021,13,21,237.94632,3981.0,1,0,Mestizo,4.0,PEA Ocupada,1354.6666,1686.4166,7.4303613,7.211311
007315,021,13,24,196.70236,1245.0,1,1,Mestizo,7.0,PEA Ocupada,365.66666,365.66666,5.901722,5.901722
007315,021,13,39,206.49915,1245.0,3,1,Mestizo,19.0,PEA Ocupada,1015.75,1015.75,6.9233828,6.9233828
007315,021,23,52,190.42503,1245.0,1,1,Blanco,35.0,PEA Ocupada,1319.5,1319.5,7.185008,7.185008
007315,021,33,55,190.42503,1245.0,1,1,Mestizo,40.0,PEA Ocupada,906.4167,906.4167,6.8094993,6.8094993
007315,021,33,26,206.49915,3516.0,3,1,Blanco,6.0,PEA Ocupada,1218.9166,1511.9166,7.3211336,7.1057177
007315,048,11,64,190.42503,1137.0,1,1,Mestizo,47.0,PEA Ocupada,1828.4166,1923.1666,7.5617285,7.5112057
007315,061,11,20,196.70236,827.0,1,1,Otros,3.0,PEA Ocupada,491.91666,560.8333,6.329424,6.1983094
007315,088,11,56,190.42503,3516.0,4,1,Mestizo,34.0,PEA Ocupada,1550.8334,1843.8334,7.519602,7.3465476
007316,016,11,48,10.704545,3742.0,3,1,Mestizo,28.0,PEA Ocupada,1840.75,2152.5833,7.6744237,7.5179286
007316,075,11,29,11.608134,1245.0,3,1,Mestizo,9.0,PEA Ocupada,796.0,796.0,6.6795993,6.6795993
007316,075,11,19,13.375904,1245.0,1,0,Mestizo,2.0,PEA Ocupada,676.5833,676.5833,6.5170555,6.5170555
007316,120,11,25,11.328859,1245.0,4,0,Blanco,7.0,PEA Ocupada,1467.5834,1467.5834,7.2913723,7.2913723
007316,134,11,47,10.704545,3398.0,3,1,Mestizo,27.0,PEA Ocupada,1032.9166,1316.0833,7.1824155,6.9401417
007316,134,11,44,11.328859,1245.0,3,0,Mestizo,24.0,PEA Ocupada,99.5,99.5,4.6001577,4.6001577
007316,134,11,22,13.375904,860.0,4,0,Mestizo,3.0,PEA Ocupada,448.08334,519.75,6.253348,6.104979
007316,134,11,21,11.057418,1245.0,4,1,Mestizo,3.0,PEA Ocupada,278.58334,278.58334,5.6297174,5.6297174
007317,003,11,43,129.00684,622.0,4,0,Mestizo,21.0,PEA Ocupada,1529.75,1581.5834,7.366182,7.3328595
007317,047,11,44,132.18707,1245.0,4,1,Blanco,22.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007317,047,11,41,129.00684,1245.0,4,0,Mestizo,19.0,PEA Ocupada,2119.25,2119.25,7.658818,7.658818
007317,089,11,56,106.90118,2697.0,3,0,Mestizo,36.0,PEA Ocupada,1325.75,1550.5,7.3463326,7.1897335
007317,117,11,45,121.897484,1245.0,4,1,Mestizo,23.0,PEA Ocupada,2396.5833,2396.5833,7.7817993,7.7817993
007318,049,11,40,12.075772,1037.0,5,0,Mestizo,16.0,PEA Ocupada,1835.6666,1922.0833,7.561165,7.515163
007318,064,11,39,12.37346,1245.0,3,1,Mestizo,19.0,PEA Ocupada,2039.6666,2039.6666,7.6205416,7.6205416
007318,093,11,40,12.37346,3516.0,4,1,Mestizo,18.0,PEA Ocupada,1930.1666,2223.1665,7.706688,7.5653615
007318,120,11,25,12.37346,207.0,1,1,Mestizo,8.0,PEA Ocupada,1218.9166,1236.1666,7.1197705,7.1057177
007318,120,11,52,10.0065565,310.0,1,0,Mestizo,35.0,PEA Ocupada,863.4167,889.25,6.7903786,6.7608976
007319,025,11,61,9.450179,1008.0,4,0,Mestizo,39.0,PEA Ocupada,842.8333,926.8333,6.8317738,6.736769
007319,057,11,43,11.404344,1245.0,4,0,Mestizo,21.0,PEA Ocupada,991.5833,991.5833,6.899303,6.899303
007319,057,11,44,11.685479,1713.0,4,1,Mestizo,25.0,PEA Ocupada,842.8333,985.5833,6.893234,6.736769
007319,091,11,53,9.450179,1245.0,1,0,Blanco,38.0,PEA Ocupada,165.58333,165.58333,5.1094747,5.1094747
007319,123,11,65,7.5421963,1245.0,4,1,Mestizo,43.0,PEA Ocupada,1767.7423,1767.7423,7.4774585,7.4774585
007319,156,11,23,13.465028,1245.0,4,0,Mestizo,1.0,PEA Ocupada,132.83333,132.83333,4.8890953,4.8890953
007320,001,11,27,11.608134,1245.0,3,1,Mestizo,6.0,PEA Ocupada,1001.75,1001.75,6.909504,6.909504
007320,016,11,55,9.3876295,1245.0,1,0,Mestizo,38.0,PEA Ocupada,140.25,140.25,4.9434266,4.9434266
007320,016,11,62,10.704545,1245.0,4,1,Mestizo,43.0,PEA Ocupada,1552.6666,1552.6666,7.347729,7.347729
007320,016,11,33,11.608134,1245.0,1,1,Blanco,16.0,PEA Ocupada,851.5,851.5,6.7469993,6.7469993
007320,041,11,28,11.328859,102.0,3,0,Otros,10.0,PEA Ocupada,1734.25,1742.75,7.4632196,7.45833
007320,049,11,39,11.328859,609.0,5,0,Mestizo,15.0,PEA Ocupada,2203.75,2254.5,7.7206836,7.6979156
007320,053,11,51,10.704545,1245.0,3,1,Blanco,31.0,PEA Ocupada,2554.4167,2554.4167,7.845579,7.845579
007320,053,11,44,11.328859,812.0,1,0,Mestizo,27.0,PEA Ocupada,861.6667,929.3334,6.8344674,6.7588687
007320,062,11,29,11.608134,1245.0,4,1,Mestizo,7.0,PEA Ocupada,154.25,154.25,5.0385747,5.0385747
007321,001,11,63,236.74072,3076.0,4,1,Mestizo,41.0,PEA Ocupada,1484.3334,1740.6667,7.4620237,7.302721
007321,001,11,60,207.61595,1245.0,1,0,Mestizo,43.0,PEA Ocupada,470.0833,470.0833,6.1529098,6.1529098
007321,038,11,44,250.548,1245.0,1,0,Mestizo,27.0,PEA Ocupada,841.0833,841.0833,6.7346907,6.7346907
007321,056,11,42,250.548,256.0,1,0,Mestizo,25.0,PEA Ocupada,1497.1666,1518.5,7.325478,7.31133
007321,093,11,58,236.74072,4460.0,1,1,Mestizo,41.0,PEA Ocupada,1798.25,2169.9167,7.682444,7.4945693
007321,093,11,57,207.61595,1245.0,3,0,Mestizo,37.0,PEA Ocupada,627.5833,627.5833,6.4418764,6.4418764
007321,093,11,21,295.82025,1245.0,1,0,Otros,4.0,PEA Ocupada,216.91667,216.91667,5.3795133,5.3795133
007321,112,11,45,236.74072,1245.0,1,1,Blanco,28.0,PEA Ocupada,1709.25,1709.25,7.44381,7.44381
007321,112,11,46,207.61595,103.0,1,0,Mestizo,30.0,PEA Ocupada,612.75,621.3333,6.4318676,6.417957
007321,112,11,21,295.82025,1245.0,1,0,Mestizo,4.0,PEA Ocupada,848.75,848.75,6.743765,6.743765
007321,148,11,27,256.72443,1245.0,3,1,Mestizo,8.0,PEA Ocupada,1605.0834,1605.0834,7.380931,7.380931
007322,022,11,59,184.07297,4326.0,1,1,Mestizo,42.0,PEA Ocupada,1395.5834,1756.0834,7.4708414,7.241068
007322,022,11,50,161.42758,1236.0,1,0,Mestizo,33.0,PEA Ocupada,926.5833,1029.5833,6.936909,6.831504
007322,022,11,19,190.1409,1245.0,3,1,Otros,1.0,PEA Ocupada,1015.5,1015.5,6.923136,6.923136
007322,038,11,48,184.07297,1245.0,4,1,Mestizo,29.0,PEA Ocupada,1970.8334,1970.8334,7.5862117,7.5862117
007322,038,11,50,161.42758,1245.0,2,0,Otros,41.0,PEA Ocupada,858.4167,858.4167,6.7550898,6.7550898
007322,053,11,23,190.1409,1245.0,3,1,Mestizo,3.0,PEA Ocupada,1677.0,1677.0,7.424762,7.424762
007322,068,11,45,161.42758,1245.0,1,0,Mestizo,28.0,PEA Ocupada,458.58334,458.58334,6.128142,6.128142
007322,068,11,23,190.1409,1245.0,4,1,Mestizo,2.0,PEA Ocupada,1743.5,1743.5,7.4636497,7.4636497
007322,068,11,20,230.00906,1245.0,4,0,Mestizo,2.0,PEA Ocupada,448.58334,448.58334,6.1060944,6.1060944
007322,083,11,53,184.07297,1245.0,3,1,Blanco,35.0,PEA Ocupada,299.08334,299.08334,5.700722,5.700722
007322,083,11,50,161.42758,1245.0,1,0,Otros,33.0,PEA Ocupada,279.08334,279.08334,5.6315103,5.6315103
007323,018,11,55,244.88464,554.0,1,1,Mestizo,39.0,PEA Ocupada,1998.0834,2044.25,7.622786,7.5999436
007323,018,11,35,259.1669,1245.0,2,0,Mestizo,23.0,PEA Ocupada,108.083336,108.083336,4.6829023,4.6829023
007323,056,11,67,169.94652,1245.0,2,0,Mestizo,59.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007323,056,11,32,259.1669,1245.0,1,0,Mestizo,15.0,PEA Ocupada,920.1667,920.1667,6.824555,6.824555
007323,056,11,41,265.5558,302.0,1,1,Mestizo,24.0,PEA Ocupada,1084.0,1109.1666,7.0113645,6.9884133
007323,056,11,43,259.1669,1245.0,2,0,Mestizo,31.0,PEA Ocupada,920.1667,920.1667,6.824555,6.824555
007323,075,11,73,171.39853,1245.0,3,1,Mestizo,53.0,PEA Ocupada,290.5,290.5,5.6716037,5.6716037
007323,075,11,59,214.75797,1245.0,2,0,Otros,48.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007323,075,11,29,259.1669,1245.0,4,0,Mestizo,10.0,PEA Ocupada,396.58334,396.58334,5.9828863,5.9828863
007323,075,11,35,265.5558,2620.0,1,1,Mestizo,18.0,PEA Ocupada,1011.5,1229.8334,7.114634,6.9191895
007323,113,11,62,214.75797,605.0,2,0,Mestizo,51.0,PEA Ocupada,1218.6666,1269.0833,7.14605,7.1055126
007323,113,11,40,265.5558,1965.0,3,1,Mestizo,21.0,PEA Ocupada,1087.5,1251.25,7.1318984,6.9916368
007323,113,11,37,265.5558,151.0,2,1,Mestizo,25.0,PEA Ocupada,801.3333,813.9166,6.701858,6.686277
007323,113,11,33,265.5558,1245.0,3,1,Mestizo,13.0,PEA Ocupada,915.25,915.25,6.819197,6.819197
007323,132,13,23,252.95721,1245.0,4,1,Mestizo,2.0,PEA Ocupada,89.25,89.25,4.4914412,4.4914412
007323,132,23,49,244.88464,2721.0,3,1,Mestizo,29.0,PEA Ocupada,863.8333,1090.5833,6.9944677,6.7613797
007323,132,23,39,259.1669,2721.0,3,0,Mestizo,19.0,PEA Ocupada,872.25,1099.0,7.002156,6.771076
007323,132,33,40,265.5558,603.0,4,1,Blanco,18.0,PEA Ocupada,2084.0,2134.25,7.6658707,7.6420445
007323,132,33,40,259.1669,603.0,3,0,Mestizo,18.0,PEA Ocupada,1568.0,1618.25,7.3891006,7.3575563
007324,010,11,54,228.27095,1245.0,1,1,Mestizo,40.0,PEA Ocupada,1059.1666,1059.1666,6.9652376,6.9652376
007324,010,11,24,235.79587,1245.0,4,1,Mestizo,3.0,PEA Ocupada,851.5,851.5,6.7469993,6.7469993
007324,042,11,50,200.18816,1245.0,1,0,Mestizo,33.0,PEA Ocupada,636.3333,636.3333,6.4557223,6.4557223
007324,042,11,26,247.5397,1245.0,3,1,Mestizo,6.0,PEA Ocupada,626.3333,626.3333,6.4398828,6.4398828
007324,042,11,31,247.5397,1245.0,3,1,Mestizo,11.0,PEA Ocupada,1054.9166,1054.9166,6.961217,6.961217
007324,059,13,70,159.77036,1245.0,1,1,Otros,54.0,PEA Ocupada,1110.5834,1110.5834,7.012641,7.012641
007324,059,23,38,247.5397,2953.0,1,1,Mestizo,21.0,PEA Ocupada,1302.3334,1548.4167,7.3449883,7.1719127
007324,059,33,41,247.5397,1245.0,1,1,Otros,24.0,PEA Ocupada,1352.4166,1352.4166,7.209648,7.209648
007324,090,11,63,200.18816,1245.0,3,0,Mestizo,45.0,PEA Ocupada,1043.8334,1043.8334,6.950655,6.950655
007324,090,11,29,247.5397,1245.0,3,1,Mestizo,9.0,PEA Ocupada,2003.5834,2003.5834,7.6026926,7.6026926
007324,107,11,48,228.27095,1245.0,1,1,Mestizo,31.0,PEA Ocupada,1041.0,1041.0,6.947937,6.947937
007324,107,11,21,285.23682,1245.0,1,0,Mestizo,4.0,PEA Ocupada,1040.1666,1040.1666,6.9471364,6.9471364
007324,139,11,48,228.27095,1245.0,3,1,Otros,28.0,PEA Ocupada,631.3333,631.3333,6.447834,6.447834
007324,139,11,45,200.18816,6793.0,3,0,Mestizo,27.0,PEA Ocupada,1963.6666,2529.75,7.835876,7.5825686
007325,015,11,67,7.3689404,1245.0,1,1,Mestizo,50.0,PEA Ocupada,847.3333,847.3333,6.742094,6.742094
007325,034,11,51,10.52833,1245.0,5,1,Mestizo,27.0,PEA Ocupada,299.08334,299.08334,5.700722,5.700722
007325,034,11,48,9.233093,1030.0,5,0,Mestizo,24.0,PEA Ocupada,1495.3334,1581.1667,7.365918,7.3101044
007325,071,11,30,11.417045,3090.0,4,1,Mestizo,8.0,PEA Ocupada,1752.4166,2009.9166,7.6058483,7.468751
007325,090,11,64,9.233093,1030.0,4,0,Mestizo,41.0,PEA Ocupada,1295.9166,1381.75,7.2311063,7.1669736
007325,109,11,21,10.875395,1245.0,1,1,Blanco,4.0,PEA Ocupada,1358.75,1358.75,7.2143207,7.2143207
007325,109,11,18,10.875395,1245.0,1,1,Mestizo,1.0,PEA Ocupada,398.75,398.75,5.9883347,5.9883347
007325,128,11,59,10.52833,1030.0,3,1,Mestizo,39.0,PEA Ocupada,1794.3334,1880.1667,7.539116,7.4923887
007325,128,11,54,9.233093,1245.0,3,0,Mestizo,34.0,PEA Ocupada,138.5,138.5,4.9308705,4.9308705
007325,128,11,33,11.142367,618.0,4,0,Mestizo,10.0,PEA Ocupada,1395.5834,1447.0834,7.277305,7.241068
007325,184,11,73,7.3689404,1245.0,1,1,Mestizo,56.0,PEA Ocupada,443.58334,443.58334,6.094886,6.094886
007325,184,11,49,9.233093,3090.0,3,0,Mestizo,29.0,PEA Ocupada,1495.3334,1752.8334,7.468989,7.3101044
007326,011,11,32,206.49915,1245.0,3,1,Mestizo,12.0,PEA Ocupada,1423.8334,1423.8334,7.261108,7.261108
007326,070,11,77,132.15231,1245.0,1,0,Blanco,63.0,PEA Ocupada,298.08334,298.08334,5.697373,5.697373
007326,086,11,62,190.42503,936.0,3,1,Mestizo,40.0,PEA Ocupada,1536.5,1614.5,7.3867807,7.337262
007326,086,11,27,206.49915,1245.0,4,1,Mestizo,5.0,PEA Ocupada,1178.0,1178.0,7.0715733,7.0715733
007326,109,11,40,201.53107,1040.0,4,0,Blanco,18.0,PEA Ocupada,1536.5,1623.1666,7.392134,7.337262
007326,129,11,41,201.53107,1245.0,4,0,Mestizo,23.0,PEA Ocupada,153.66667,153.66667,5.0347857,5.0347857
007326,168,11,54,190.42503,1245.0,1,1,Mestizo,37.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007326,168,11,23,237.94632,1245.0,4,0,Mestizo,2.0,PEA Ocupada,665.8333,665.8333,6.5010395,6.5010395
007326,188,11,58,166.9982,936.0,5,0,Mestizo,34.0,PEA Ocupada,1536.5,1614.5,7.3867807,7.337262
007326,188,11,60,190.42503,1040.0,5,1,Mestizo,36.0,PEA Ocupada,2151.0833,2237.75,7.7132263,7.673727
007326,188,11,19,237.94632,1245.0,4,0,Mestizo,0.0,PEA Ocupada,870.6667,870.6667,6.7692595,6.7692595
007327,004,11,33,355.13684,1245.0,3,0,Otros,13.0,PEA Ocupada,1030.4166,1030.4166,6.9377184,6.9377184
007327,048,11,67,232.87802,1245.0,1,0,Mestizo,50.0,PEA Ocupada,387.5,387.5,5.959716,5.959716
007327,062,11,60,335.56586,2124.0,1,1,Mestizo,43.0,PEA Ocupada,1740.4166,1917.4166,7.558734,7.4618797
007327,062,11,31,355.13684,51.0,3,0,Mestizo,11.0,PEA Ocupada,398.0,402.25,5.9970737,5.986452
007327,062,11,29,355.13684,1245.0,1,0,Mestizo,12.0,PEA Ocupada,298.5,298.5,5.69877,5.69877
007327,078,11,39,363.89154,1245.0,1,1,Mestizo,22.0,PEA Ocupada,539.25,539.25,6.2901793,6.2901793
007327,078,11,14,419.30756,1245.0,1,0,Mestizo,0.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007327,078,11,20,419.30756,1245.0,4,0,Mestizo,2.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007327,121,11,60,335.56586,1245.0,1,1,Mestizo,43.0,PEA Ocupada,975.0833,975.0833,6.882523,6.882523
007327,121,11,38,355.13684,1245.0,3,0,Mestizo,16.0,PEA Ocupada,547.25,547.25,6.304906,6.304906
007328,004,11,48,296.55438,1155.0,2,0,Mestizo,36.0,PEA Ocupada,1259.9166,1356.1666,7.212417,7.1388006
007328,004,11,20,422.54364,1245.0,3,0,Otros,2.0,PEA Ocupada,924.6667,924.6667,6.8294334,6.8294334
007328,004,11,22,349.3029,1245.0,1,1,Otros,6.0,PEA Ocupada,976.8333,976.8333,6.884316,6.884316
007328,041,11,19,422.54364,1245.0,1,0,Otros,6.0,PEA Ocupada,776.9167,776.9167,6.655333,6.655333
007328,041,11,22,349.3029,1245.0,2,1,Otros,10.0,PEA Ocupada,492.25,492.25,6.1989865,6.1989865
007328,060,11,53,338.15564,1245.0,1,1,Mestizo,36.0,PEA Ocupada,1294.8334,1294.8334,7.166137,7.166137
007328,060,11,53,296.55438,1245.0,2,0,Mestizo,45.0,PEA Ocupada,369.16666,369.16666,5.911248,5.911248
007328,095,11,19,349.3029,1245.0,1,1,Mestizo,2.0,PEA Ocupada,777.5833,777.5833,6.656191,6.656191
007328,113,11,37,366.69995,1245.0,1,1,Mestizo,20.0,PEA Ocupada,1697.0,1697.0,7.4366174,7.4366174
007328,148,11,36,366.69995,1245.0,1,1,Otros,19.0,PEA Ocupada,1735.6666,1735.6666,7.459147,7.459147
007329,012,11,31,366.69995,1245.0,1,1,Mestizo,14.0,PEA Ocupada,1545.6666,1545.6666,7.3432107,7.3432107
007329,073,11,43,366.69995,1245.0,1,1,Otros,26.0,PEA Ocupada,763.5833,763.5833,6.6380224,6.6380224
007329,073,11,28,357.87766,1245.0,1,0,Mestizo,13.0,PEA Ocupada,549.5833,549.5833,6.30916,6.30916
007329,110,11,60,338.15564,1245.0,2,1,Mestizo,53.0,PEA Ocupada,1493.25,1493.25,7.30871,7.30871
007329,110,11,39,357.87766,1245.0,2,0,Mestizo,27.0,PEA Ocupada,687.5,687.5,6.533062,6.533062
007329,110,11,31,366.69995,1245.0,4,1,Mestizo,10.0,PEA Ocupada,1288.0,1288.0,7.1608458,7.1608458
007329,130,11,18,349.3029,1245.0,4,1,Mestizo,0.0,PEA Ocupada,257.83334,257.83334,5.5523133,5.5523133
007329,169,11,43,366.69995,1245.0,1,1,Mestizo,29.0,PEA Ocupada,1343.5834,1343.5834,7.2030954,7.2030954
007330,015,11,59,338.15564,1245.0,2,1,Mestizo,48.0,PEA Ocupada,1473.5,1473.5,7.295396,7.295396
007330,015,11,48,296.55438,1245.0,1,0,Mestizo,34.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
